Snapshot Number,Redshift,Stellar Mass [Msun],Star Formation Rate [Msun/yr],GalaxyID,GALEX_FUV,GALEX_NUV,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,TwoMASS_J,TwoMASS_H,TwoMASS_Ks,UKIDSS_Z,UKIDSS_Y,UKIDSS_J,UKIDSS_H,UKIDSS_K,Johnson_U,Johnson_B,Johnson_V,Johnson_R,Johnson_I,Johnson_J,Johnson_M,WISE_W1,WISE_W2,WISE_W3,WISE_W4,IRAS_12,IRAS_25,IRAS_60,IRAS_100,IRAC_I1,IRAC_I2,IRAC_I3,IRAC_I4,MIPS_24,MIPS_70,MIPS_160,PACS_70,PACS_100,PACS_160,SPIRE_250,SPIRE_350,SPIRE_500,SCUBA2_450,SCUBA2_850,GALEX_FUV_f,GALEX_NUV_f,SDSS_u_f,SDSS_g_f,SDSS_r_f,SDSS_i_f,SDSS_z_f,TwoMASS_J_f,TwoMASS_H_f,TwoMASS_Ks_f,UKIDSS_Z_f,UKIDSS_Y_f,UKIDSS_J_f,UKIDSS_H_f,UKIDSS_K_f,Johnson_U_f,Johnson_B_f,Johnson_V_f,Johnson_R_f,Johnson_I_f,Johnson_J_f,GALEX_FUV_e,GALEX_NUV_e,SDSS_u_e,SDSS_g_e,SDSS_r_e,SDSS_i_e,SDSS_z_e,TwoMASS_J_e,TwoMASS_H_e,TwoMASS_Ks_e,UKIDSS_Z_e,UKIDSS_Y_e,UKIDSS_J_e,UKIDSS_H_e,UKIDSS_K_e,Johnson_U_e,Johnson_B_e,Johnson_V_e,Johnson_R_e,Johnson_I_e,Johnson_J_e,ALMA_6,ALMA_7,ALMA_8,ALMA_9,ALMA_10
28,2.220446E-16,2.95845827E10,1.6674939,9296340,-18.359716,-18.456837,-19.339535,-20.41399,-20.974224,-21.218319,-21.5146,-21.842726,-22.09897,-21.924091,-21.495071,-21.73178,-21.849909,-22.088968,-21.888327,-19.28803,-20.212008,-20.70496,-21.107454,-21.465612,-21.836224,-20.89725,-21.34854,-20.94763,-21.566349,-22.631197,-21.503857,-22.556961,-24.31347,-25.509056,-21.31071,-20.98708,-21.148247,-21.76233,-22.655228,-24.761538,-25.98443,-24.718328,-25.518358,-25.915247,-25.551403,-24.912682,-23.984386,-24.28858,-22.28607,-18.759954,-18.872602,-19.678146,-20.737782,-21.271381,-21.486057,-21.745747,-22.00596,-22.200844,-21.986917,-21.728552,-21.93872,-22.010986,-22.192347,-21.949139,-19.6276,-20.538298,-21.015703,-21.387035,-21.702286,-21.999414,-17.98719,-18.082392,-19.088095,-20.234991,-20.852327,-21.137142,-21.45913,-21.821186,-22.089766,-21.920153,-21.437649,-21.69444,-21.829248,-22.079535,-21.884356,-19.034515,-20.018324,-20.56264,-21.00888,-21.407352,-21.81372,-21.307562,-22.025036,-23.038189,-24.25463,-24.91801
28,2.220446E-16,1.62603663E10,2.8525188,9299365,-17.971455,-18.143213,-19.233767,-20.308346,-20.814653,-21.00908,-21.265192,-21.53226,-21.751295,-21.595106,-21.24892,-21.440487,-21.538258,-21.742546,-21.564121,-19.181295,-20.120865,-20.559689,-20.92083,-21.221092,-21.527136,-20.994093,-21.181814,-20.941849,-22.286995,-23.435024,-22.210424,-23.34194,-25.299643,-26.389738,-21.164808,-20.95605,-21.562681,-22.45649,-23.449574,-25.764717,-26.574755,-25.729515,-26.403114,-26.512383,-25.87131,-25.082685,-24.048317,-24.372776,-22.252638,-18.058567,-18.217249,-19.286312,-20.352861,-20.859715,-21.05215,-21.305185,-21.564484,-21.773447,-21.609936,-21.289083,-21.479254,-21.569563,-21.765078,-21.578468,-19.23423,-20.166912,-20.602337,-20.964489,-21.261518,-21.559736,-17.128973,-17.360067,-18.671331,-19.878736,-20.431343,-20.678652,-20.954668,-21.267443,-21.544502,-21.435951,-20.937454,-21.14409,-21.27408,-21.53405,-21.407536,-18.615286,-19.669147,-20.174147,-20.56416,-20.907509,-21.263014,-21.236923,-21.984457,-23.03598,-24.336243,-25.084534
28,2.220446E-16,2.04525691E10,1.114602,611455,-16.013794,-16.396053,-18.161331,-19.655241,-20.33648,-20.640444,-20.972855,-21.40819,-21.687777,-21.554695,-20.945425,-21.267073,-21.416912,-21.673819,-21.521881,-18.099884,-19.399588,-20.050276,-20.50101,-20.925632,-21.393879,-20.681356,-21.005022,-20.718405,-21.140377,-22.319887,-21.020805,-22.260275,-24.895992,-26.064316,-20.997097,-20.748173,-20.922182,-21.361757,-22.36283,-25.427074,-26.164213,-25.390787,-26.078743,-26.117426,-25.376455,-24.52234,-23.424984,-23.763145,-21.542925,-15.995533,-16.286444,-17.98875,-19.481426,-20.200453,-20.52659,-20.879671,-21.3474,-21.652016,-21.535625,-20.850431,-21.19092,-21.357275,-21.637644,-21.50362,-17.927061,-19.217915,-19.896206,-20.378702,-20.830381,-21.333303,-15.323911,-15.738497,-17.68388,-19.247023,-19.99497,-20.35066,-20.730106,-21.249334,-21.589373,-21.498825,-20.698256,-21.060276,-21.260378,-21.573902,-21.46809,-17.620522,-18.975739,-19.682491,-20.190884,-20.678267,-21.23434,-20.541142,-21.267933,-22.360147,-23.725018,-24.522308
28,2.220446E-16,2.49592975E10,0.6850868,9191103,-17.64315,-17.751001,-18.746353,-19.98289,-20.621548,-20.900625,-21.20047,-21.510698,-21.728262,-21.509253,-21.180334,-21.420507,-21.516861,-21.718641,-21.4681,-18.692371,-19.74435,-20.34042,-20.772194,-21.152586,-21.50066,-20.266779,-20.836046,-20.366127,-20.36804,-21.310001,-20.328875,-21.24428,-22.976675,-24.182528,-20.79513,-20.416054,-20.316566,-20.625973,-21.336483,-23.41737,-24.75938,-23.373495,-24.190067,-24.691784,-24.461031,-23.905457,-23.040695,-23.332083,-21.401648,-17.746666,-17.864233,-18.819984,-20.04511,-20.67183,-20.9415,-21.233679,-21.531345,-21.740295,-21.516134,-21.214094,-21.448442,-21.537209,-21.730873,-21.474785,-18.766298,-19.808887,-20.396248,-20.81687,-21.186794,-21.521425,-17.077633,-17.159672,-18.318998,-19.61761,-20.331127,-20.668634,-21.016941,-21.401634,-21.665846,-21.473383,-20.993336,-21.270903,-21.409863,-21.65514,-21.433384,-18.262962,-19.364895,-20.017881,-20.516886,-20.963264,-21.390766,-20.458788,-21.145004,-22.13407,-23.299753,-23.912596
28,2.220446E-16,1.78007142E10,1.0304244,9253692,-17.522614,-17.601019,-18.517511,-19.648806,-20.24248,-20.51505,-20.823168,-21.162357,-21.423153,-21.253084,-20.801647,-21.045866,-21.16968,-21.41305,-21.216427,-18.464504,-19.433243,-19.962574,-20.390865,-20.774345,-21.156187,-20.233124,-20.68195,-20.285378,-20.81655,-21.886087,-20.743681,-21.811272,-23.778421,-25.009481,-20.645056,-20.32448,-20.460732,-21.017773,-21.911488,-24.270695,-25.383738,-24.227385,-25.020632,-25.32191,-24.879932,-24.215048,-23.275854,-23.580976,-21.571657,-17.972603,-18.07863,-18.889284,-19.979279,-20.53138,-20.766855,-21.04035,-21.321081,-21.53106,-21.325607,-21.02168,-21.24002,-21.326944,-21.522318,-21.287212,-18.83775,-19.772757,-20.270405,-20.658049,-20.996037,-21.314426,-17.286615,-17.36018,-18.338457,-19.500744,-20.126293,-20.42031,-20.746403,-21.112938,-21.392,-21.233406,-20.723425,-20.980135,-21.121122,-21.381477,-21.197334,-18.284662,-19.277746,-19.834064,-20.287304,-20.695412,-21.105978,-20.601679,-21.310059,-22.324902,-23.54699,-24.219896
28,2.220446E-16,1.69913487E10,0.49250603,10508996,-16.566698,-16.732008,-18.107176,-19.446945,-20.121317,-20.426273,-20.741724,-21.082754,-21.34018,-21.162731,-20.720444,-20.974379,-21.089178,-21.32996,-21.125832,-18.04779,-19.194149,-19.835745,-20.286612,-20.691723,-21.075691,-20.08049,-20.562117,-20.14916,-20.483849,-21.53856,-20.417253,-21.454466,-23.629356,-24.804953,-20.527225,-20.190239,-20.243856,-20.70553,-21.558292,-24.137453,-25.014906,-24.09906,-24.818325,-24.958197,-24.349592,-23.588108,-22.574196,-22.894262,-20.793056,-16.95714,-17.120405,-18.383698,-19.67554,-20.318092,-20.597397,-20.890253,-21.195204,-21.416037,-21.214249,-20.869831,-21.11025,-21.20095,-21.40666,-21.175983,-18.326235,-19.433016,-20.03938,-20.468613,-20.843527,-21.187595,-16.489893,-16.655518,-18.063866,-19.416803,-20.098698,-20.409245,-20.72733,-21.073366,-21.334105,-21.157885,-20.705654,-20.962461,-21.07985,-21.323774,-21.121098,-18.004095,-19.16146,-19.810755,-20.267097,-20.677277,-21.06631,-19.798666,-20.526161,-21.573765,-22.858446,-23.590471
28,2.220446E-16,2.37728686E10,0.597568,9868559,-17.148283,-17.305882,-18.65377,-19.971783,-20.626425,-20.919619,-21.22548,-21.553173,-21.782532,-21.573195,-21.204802,-21.453495,-21.55935,-21.772793,-21.535042,-18.596258,-19.728958,-20.340767,-20.785484,-21.176798,-21.544046,-20.350887,-20.918282,-20.44658,-20.536455,-21.517864,-20.490942,-21.455973,-23.083757,-24.226757,-20.874607,-20.496677,-20.431376,-20.789747,-21.547407,-23.482422,-24.81695,-23.44012,-24.233929,-24.741688,-24.496605,-23.925932,-23.051819,-23.344904,-21.407545,-17.872723,-18.029049,-19.059925,-20.266928,-20.844484,-21.08612,-21.353687,-21.626995,-21.824114,-21.597229,-21.335888,-21.555199,-21.631792,-21.815098,-21.558321,-19.005617,-20.043833,-20.587067,-20.973427,-21.309795,-21.618439,-17.112804,-17.2732,-18.635862,-19.960052,-20.618202,-20.913462,-21.22079,-21.550581,-21.781113,-21.572361,-21.199978,-21.449924,-21.556816,-21.77134,-21.534233,-18.578178,-19.71617,-20.331404,-20.778471,-21.171936,-21.541405,-20.451397,-21.150774,-22.140991,-23.312244,-23.932806
28,2.220446E-16,1.53117286E10,0.6349661,9885454,-17.504843,-17.570719,-18.457794,-19.591774,-20.20044,-20.460642,-20.753548,-21.056723,-21.28859,-21.090454,-20.733942,-20.96293,-21.063185,-21.279367,-21.05227,-18.404161,-19.369364,-19.91787,-20.341988,-20.706102,-21.050154,-19.953981,-20.465069,-20.02782,-20.385372,-21.423128,-20.322292,-21.361359,-23.099627,-24.313728,-20.423758,-20.072355,-20.108765,-20.590122,-21.454514,-23.540974,-24.849596,-23.495878,-24.322239,-24.782713,-24.498816,-23.919209,-23.040882,-23.334175,-21.392149,-17.716013,-17.806574,-18.643837,-19.76329,-20.345324,-20.584751,-20.859228,-21.129873,-21.334494,-21.118946,-20.841272,-21.054377,-21.135466,-21.32588,-21.079947,-18.590776,-19.54594,-20.074038,-20.474566,-20.813885,-21.123142,-16.840273,-16.920294,-18.091564,-19.333279,-20.002699,-20.307364,-20.631472,-20.979618,-21.242125,-21.06201,-20.609846,-20.860615,-20.98731,-21.232292,-21.024683,-18.0347,-19.093245,-19.701633,-20.169645,-20.57957,-20.97271,-20.44634,-21.135012,-22.127264,-23.301588,-23.925894
28,2.220446E-16,2.23411507E10,2.0906157,8684780,-18.419054,-18.507324,-19.377218,-20.403471,-20.918076,-21.126871,-21.392555,-21.672855,-21.895527,-21.714943,-21.375854,-21.582113,-21.678965,-21.886112,-21.679258,-19.326506,-20.213352,-20.661566,-21.032082,-21.34722,-21.66645,-20.792137,-21.170723,-20.81001,-21.740948,-22.849886,-21.668598,-22.775932,-24.560778,-25.680513,-21.137333,-20.842625,-21.163063,-21.911032,-22.874313,-24.994183,-26.070606,-24.955194,-25.691156,-26.003963,-25.578342,-24.90742,-23.957567,-24.265755,-22.238432,-18.840471,-18.935612,-19.64354,-20.607244,-21.086603,-21.267757,-21.512688,-21.756676,-21.951014,-21.750498,-21.497326,-21.68811,-21.761427,-21.942358,-21.713709,-19.59465,-20.42669,-20.841255,-21.18533,-21.470285,-21.751095,-17.862772,-17.951073,-18.965242,-20.073761,-20.646757,-20.90034,-21.203516,-21.544373,-21.811834,-21.659266,-21.184128,-21.420305,-21.552055,-21.801365,-21.62515,-18.911863,-19.867918,-20.369877,-20.786184,-21.153439,-21.538218,-21.250881,-21.97566,-22.9968,-24.231358,-24.911983
28,2.220446E-16,2.47704166E10,0.7679506,8689645,-17.808764,-17.854149,-18.758,-19.915485,-20.557571,-20.840506,-21.154228,-21.474033,-21.714357,-21.507694,-21.134068,-21.373354,-21.481205,-21.70448,-21.467876,-18.704193,-19.681704,-20.264923,-20.712248,-21.103767,-21.466732,-20.336569,-20.873087,-20.4171,-20.728413,-21.766146,-20.664116,-21.709398,-23.634192,-24.699142,-20.831715,-20.463602,-20.470911,-20.928823,-21.798853,-24.066626,-25.039886,-24.031012,-24.711308,-24.974653,-24.56148,-23.916788,-22.992302,-23.294859,-21.299746,-18.037388,-18.099428,-18.946735,-20.095387,-20.714478,-20.974361,-21.264969,-21.547838,-21.759077,-21.534786,-21.246508,-21.470123,-21.553688,-21.74986,-21.494108,-18.893557,-19.864458,-20.433552,-20.855312,-21.217852,-21.541037,-17.68018,-17.727026,-18.741663,-19.945562,-20.600067,-20.88439,-21.19388,-21.503473,-21.733566,-21.519457,-21.173918,-21.410082,-21.510239,-21.723894,-21.47929,-18.686777,-19.705173,-20.307264,-20.75506,-21.1442,-21.496302,-20.32417,-21.039879,-22.050032,-23.260994,-23.922108
28,2.220446E-16,1.6013397E10,0.45433366,11276282,-15.30931,-15.654754,-17.604694,-19.110851,-19.845867,-20.191729,-20.528946,-20.898375,-21.169033,-20.997976,-20.506733,-20.778128,-20.90571,-21.158264,-20.96003,-17.541412,-18.833141,-19.546295,-20.034098,-20.47754,-20.891062,-19.947071,-20.402624,-20.007816,-20.360992,-21.434565,-20.287022,-21.34658,-23.357615,-24.68078,-20.373095,-20.046434,-20.12678,-20.585714,-21.453531,-23.887373,-25.037466,-23.84001,-24.69155,-24.986378,-24.473093,-23.74783,-22.751457,-23.069456,-20.976341,-16.013569,-16.273851,-17.920237,-19.345509,-20.047184,-20.361115,-20.678364,-21.013266,-21.250137,-21.053804,-20.6569,-20.915329,-21.0195,-21.240286,-21.014631,-17.859695,-19.080256,-19.755198,-20.217014,-20.629894,-21.005957,-15.068529,-15.4113245,-17.435835,-18.963184,-19.719337,-20.078688,-20.42968,-20.819155,-21.113604,-20.958355,-20.406168,-20.68488,-20.827387,-21.102322,-20.921413,-17.371635,-18.678774,-19.412874,-19.915985,-20.37621,-20.811573,-20.006535,-20.70962,-21.756039,-23.033993,-23.751335
28,2.220446E-16,1.57569014E10,1.0962851,9260962,-17.36177,-17.49742,-18.573393,-19.715542,-20.300085,-20.543556,-20.837307,-21.158295,-21.403973,-21.24179,-20.81793,-21.051088,-21.165342,-21.393934,-21.207659,-18.520071,-19.505066,-20.01979,-20.433094,-20.789541,-21.151411,-20.42293,-20.734892,-20.423822,-21.42922,-22.55745,-21.355576,-22.47066,-24.53301,-25.633934,-20.711596,-20.450052,-20.832512,-21.600517,-22.57506,-25.011889,-25.793943,-24.976664,-25.647831,-25.732296,-25.062586,-24.259504,-23.21341,-23.53932,-21.406246,-17.627136,-17.752228,-18.758966,-19.86084,-20.428709,-20.654455,-20.934755,-21.228716,-21.449652,-21.271992,-20.91615,-21.138226,-21.234829,-21.440119,-21.236958,-18.706736,-19.655298,-20.153908,-20.551981,-20.888565,-21.222359,-16.664804,-16.812307,-18.089804,-19.331326,-19.974174,-20.259104,-20.579762,-20.959024,-21.261969,-21.144905,-20.557678,-20.81872,-20.968273,-21.250448,-21.11277,-18.033264,-19.100353,-19.680365,-20.129972,-20.52937,-20.953365,-20.38368,-21.136494,-22.193436,-23.502836,-24.26087
28,2.220446E-16,1.400691E10,1.0004417,9329031,-17.28258,-17.43553,-18.582703,-19.760881,-20.347553,-20.59055,-20.862852,-21.149857,-21.37132,-21.194378,-20.844156,-21.064121,-21.156317,-21.361923,-21.158958,-18.528067,-19.541594,-20.08003,-20.477997,-20.818974,-21.14429,-20.270012,-20.644257,-20.291567,-21.135202,-22.247732,-21.063274,-22.159864,-24.085,-25.252699,-20.61231,-20.322565,-20.618181,-21.32172,-22.264952,-24.56209,-25.54855,-24.522621,-25.264532,-25.489233,-24.963825,-24.24419,-23.2612,-23.575436,-21.511438,-17.399416,-17.54884,-18.642454,-19.804167,-20.382706,-20.619354,-20.887556,-21.168503,-21.384531,-21.203192,-20.868986,-21.08639,-21.174618,-21.375269,-21.167522,-18.588388,-19.58738,-20.117165,-20.509657,-20.844208,-21.163233,-16.571245,-16.71385,-18.13818,-19.425158,-20.080675,-20.37159,-20.679111,-21.018663,-21.28076,-21.130095,-20.658867,-20.901197,-21.026772,-21.27055,-21.09585,-18.079866,-19.185396,-19.790476,-20.238821,-20.629955,-21.012989,-20.533012,-21.247131,-22.281027,-23.540321,-24.24771
28,2.220446E-16,1.74139658E10,0.6157219,11184249,-17.135853,-17.22389,-18.258688,-19.47664,-20.131088,-20.414036,-20.729807,-21.07241,-21.324236,-21.139309,-20.707525,-20.961128,-21.07917,-21.313997,-21.100893,-18.203901,-19.240591,-19.8339,-20.285307,-20.680916,-21.064287,-20.07909,-20.537727,-20.137436,-20.632748,-21.695814,-20.56745,-21.622128,-23.51226,-24.769548,-20.505812,-20.177279,-20.284779,-20.828,-21.720387,-24.001589,-25.172901,-23.956354,-24.779968,-25.108131,-24.654482,-23.97014,-23.010958,-23.320492,-21.285784,-17.411625,-17.50262,-18.43809,-19.620453,-20.260712,-20.52774,-20.83024,-21.143421,-21.370514,-21.16779,-20.809137,-21.04944,-21.149054,-21.360882,-21.128592,-18.384708,-19.389032,-19.968245,-20.40591,-20.78257,-21.1355,-16.816675,-16.885853,-17.973217,-19.224436,-19.914246,-20.225042,-20.566961,-20.95244,-21.242231,-21.08534,-20.543106,-20.813662,-20.960413,-21.231026,-21.04833,-17.91735,-18.980001,-19.604609,-20.084763,-20.514482,-20.944069,-20.30163,-21.02217,-22.046185,-23.285913,-23.974844
28,2.220446E-16,1.44492483E10,1.6797162,9880560,-18.274895,-18.396557,-19.274038,-20.288261,-20.75823,-20.944471,-21.1809,-21.415007,-21.60519,-21.41054,-21.166147,-21.34372,-21.419657,-21.597351,-21.376308,-19.223816,-20.108107,-20.520315,-20.858856,-21.138983,-21.409863,-20.523382,-20.878477,-20.528828,-21.545898,-22.636374,-21.484354,-22.542522,-24.254803,-25.429705,-20.843718,-20.558287,-20.93968,-21.733625,-22.64959,-24.702536,-25.834621,-24.66065,-25.43989,-25.768465,-25.32058,-24.628529,-23.659605,-23.971865,-21.922153,-18.385218,-18.510563,-19.349148,-20.347477,-20.805513,-20.984089,-21.212828,-21.436092,-21.617582,-21.418037,-21.198595,-21.3711,-21.440308,-21.60996,-21.383503,-19.299414,-20.170288,-20.572224,-20.901749,-21.171978,-21.431067,-17.403053,-17.517488,-18.638756,-19.776373,-20.346107,-20.606716,-20.902252,-21.233393,-21.493605,-21.340132,-20.88313,-21.108955,-21.240194,-21.484118,-21.307867,-18.584837,-19.568571,-20.07203,-20.488953,-20.853271,-21.22816,-20.926323,-21.65821,-22.687666,-23.936586,-24.632868
28,2.220446E-16,4.0843031E10,0.40886608,9925265,-15.502608,-15.881124,-18.130417,-19.763975,-20.567957,-20.94261,-21.314323,-21.74964,-22.04448,-21.881775,-21.286364,-21.606548,-21.758717,-22.032053,-21.843334,-18.065405,-19.464489,-20.245882,-20.774105,-21.261097,-21.738382,-20.775402,-21.263382,-20.861929,-20.776503,-21.756887,-20.715664,-21.670647,-24.30613,-25.47494,-21.240494,-20.904884,-20.820312,-21.03321,-21.775606,-24.848295,-25.571032,-24.812742,-25.489458,-25.525223,-24.802355,-23.976,-22.908724,-23.240437,-21.064333,-15.799119,-16.169914,-18.31657,-19.93686,-20.724232,-21.087688,-21.44517,-21.859632,-22.127502,-21.941402,-21.418087,-21.732899,-21.867954,-22.115492,-21.901726,-18.25274,-19.640753,-20.409521,-20.923216,-21.39429,-21.848076,-15.338038,-15.741713,-18.065908,-19.712093,-20.52263,-20.904255,-21.279327,-21.723515,-22.024418,-21.866858,-21.250769,-21.576279,-21.732807,-22.01184,-21.828896,-18.000534,-19.411118,-20.198519,-20.73288,-21.225965,-21.712337,-20.081745,-20.792753,-21.86795,-23.203106,-23.976694
28,2.220446E-16,1.98794117E10,0.1678235,8958332,-16.61661,-16.7804,-18.139656,-19.495628,-20.159412,-20.45448,-20.739538,-20.987255,-21.189196,-20.942673,-20.722364,-20.923811,-20.991453,-21.18106,-20.900335,-18.07915,-19.236362,-19.883566,-20.317877,-20.692099,-20.982313,-19.531935,-20.224201,-19.667898,-18.855976,-19.512093,-18.846304,-19.510902,-21.287952,-22.24418,-20.166739,-19.726492,-19.409447,-19.265005,-19.570076,-21.64121,-22.813833,-21.607105,-22.25463,-22.735956,-22.657583,-22.225454,-21.463385,-21.732506,-19.930231,-16.633915,-16.802933,-18.157309,-19.510448,-20.170965,-20.464066,-20.747396,-20.992098,-21.191986,-20.944294,-20.730423,-20.930216,-20.99622,-21.183907,-20.901901,-18.09683,-19.251862,-19.896439,-20.328299,-20.700104,-20.9872,-16.262226,-16.41795,-17.938004,-19.342453,-20.04811,-20.370796,-20.676023,-20.952051,-21.169567,-20.931559,-20.657476,-20.87413,-20.956974,-21.161064,-20.889576,-17.875969,-19.07355,-19.755527,-20.223146,-20.626007,-20.9467,-19.020802,-19.681948,-20.625566,-21.702911,-22.23477
28,2.220446E-16,1.41854075E10,0.9533032,7615334,-15.829784,-16.260374,-18.099228,-19.497425,-20.140442,-20.421776,-20.72241,-21.089437,-21.347767,-21.195269,-20.699749,-20.972761,-21.09695,-21.335981,-21.160957,-18.037998,-19.25147,-19.864368,-20.292187,-20.676527,-21.078558,-20.338818,-20.664303,-20.354748,-21.152653,-22.303095,-21.062378,-22.216248,-24.214828,-25.468252,-20.64714,-20.38296,-20.690495,-21.349953,-22.323622,-24.724234,-25.750423,-24.680632,-25.480036,-25.697954,-25.100304,-24.314913,-23.268414,-23.596771,-21.43938,-16.022703,-16.415836,-18.160894,-19.544403,-20.180704,-20.458567,-20.760433,-21.120712,-21.37382,-21.215223,-20.737696,-21.00728,-21.128262,-21.362383,-21.180944,-18.100325,-19.300432,-19.907236,-20.330364,-20.713953,-21.110025,-15.386929,-15.912071,-17.927792,-19.376856,-20.03216,-20.324503,-20.626493,-20.992231,-21.25836,-21.113842,-20.604351,-20.875425,-20.999922,-21.246359,-21.079945,-17.86508,-19.123056,-19.758583,-20.189678,-20.579798,-20.981688,-20.443073,-21.168036,-22.237484,-23.559925,-24.316908
28,2.220446E-16,1.86125435E10,1.0716722,10132132,-17.248537,-17.417913,-18.647192,-19.858915,-20.474638,-20.737478,-21.03925,-21.369444,-21.606056,-21.430971,-21.018204,-21.267235,-21.376524,-21.59574,-21.394579,-18.5923,-19.633265,-20.194408,-20.616953,-20.992031,-21.360962,-20.520998,-20.88372,-20.54111,-21.386604,-22.494675,-21.317438,-22.405712,-24.333405,-25.525278,-20.857643,-20.571684,-20.864157,-21.567299,-22.510855,-24.818869,-25.815481,-24.77807,-25.537115,-25.757433,-25.197863,-24.445929,-23.43152,-23.753149,-21.642284,-17.439505,-17.60697,-18.772167,-19.955742,-20.553087,-20.803343,-21.09433,-21.407602,-21.631002,-21.446953,-21.073893,-21.315666,-21.414251,-21.621002,-21.410187,-18.718122,-19.735863,-20.278648,-20.68808,-21.048645,-21.399235,-16.395178,-16.598434,-18.053452,-19.391699,-20.07398,-20.392218,-20.7345,-21.134142,-21.44162,-21.315928,-20.71115,-20.9876,-21.14281,-21.429441,-21.28228,-17.994747,-19.1433,-19.777962,-20.247454,-20.681679,-21.126743,-20.646189,-21.374056,-22.42607,-23.71699,-24.448637
28,2.220446E-16,1.49668362E10,1.0414331,13667603,-18.19931,-18.27122,-19.020176,-20.013102,-20.505476,-20.707033,-20.952944,-21.172358,-21.366539,-21.144638,-20.93843,-21.112194,-21.176662,-21.3591,-21.106903,-18.96937,-19.82416,-20.260956,-20.6138,-20.909883,-21.168896,-20.069323,-20.541351,-20.113876,-20.855492,-21.937418,-20.782927,-21.872898,-23.744204,-24.797453,-20.494795,-20.1542,-20.35591,-21.0272,-21.966753,-24.169334,-25.118952,-24.133696,-24.810198,-25.053888,-24.612148,-23.947428,-23.00718,-23.312897,-21.301844,-18.278894,-18.351965,-19.044247,-20.018324,-20.502539,-20.70023,-20.944416,-21.163153,-21.358885,-21.139618,-20.930117,-21.102255,-21.167435,-21.351465,-21.102034,-18.993975,-19.831978,-20.260288,-20.608778,-20.901533,-21.159922,-18.216843,-18.282251,-19.007385,-19.98679,-20.479954,-20.680653,-20.927872,-21.153576,-21.352964,-21.136578,-20.912912,-21.087729,-21.158161,-21.345396,-21.099066,-18.956953,-19.799103,-20.233475,-20.588037,-20.884596,-21.149952,-20.312508,-21.040255,-22.055597,-23.278713,-23.952642
28,2.220446E-16,1.50109491E10,1.5215485,9957052,-18.398523,-18.488434,-19.258795,-20.226212,-20.707256,-20.886427,-21.130346,-21.373495,-21.573069,-21.383848,-21.114721,-21.300814,-21.378124,-21.564474,-21.349531,-19.209084,-20.047,-20.456095,-20.8057,-21.087534,-21.36888,-20.489653,-20.847065,-20.496492,-21.539682,-22.664778,-21.46539,-22.59539,-24.340115,-25.41022,-20.811253,-20.528067,-20.904268,-21.70036,-22.691517,-24.75094,-25.801357,-24.713936,-25.420885,-25.730873,-25.317324,-24.655266,-23.713013,-24.019024,-22.004131,-18.625324,-18.724699,-19.42495,-20.355337,-20.813068,-20.973425,-21.20413,-21.42377,-21.604342,-21.403627,-21.18969,-21.363825,-21.427809,-21.596304,-21.36871,-19.376308,-20.182673,-20.568634,-20.901272,-21.163094,-21.4191,-17.698595,-17.759398,-18.74549,-19.820889,-20.395386,-20.637539,-20.932243,-21.250118,-21.49867,-21.33784,-20.913488,-21.1379,-21.257042,-21.488882,-21.304909,-18.692926,-19.61829,-20.111317,-20.529242,-20.882895,-21.244703,-21.014639,-21.742064,-22.759268,-23.98491,-24.660175
28,2.220446E-16,1.78881044E10,0.48884305,10211484,-17.260595,-17.3794,-18.36207,-19.591434,-20.225016,-20.502785,-20.801376,-21.109924,-21.333391,-21.12771,-20.781033,-21.023394,-21.116234,-21.323252,-21.088654,-18.307442,-19.355976,-19.945305,-20.374937,-20.754524,-21.101442,-19.962456,-20.484058,-20.044699,-20.248892,-21.243925,-20.196642,-21.167042,-23.033567,-24.33404,-20.447186,-20.090044,-20.072344,-20.474096,-21.266068,-23.532011,-24.811213,-23.484306,-24.343342,-24.751694,-24.408594,-23.806185,-22.916494,-23.211817,-21.261238,-17.270014,-17.390678,-18.369427,-19.59867,-20.230545,-20.507557,-20.806282,-21.11307,-21.335268,-21.128916,-20.7865,-21.027534,-21.119518,-21.32518,-21.089912,-18.314898,-19.364439,-19.950954,-20.379877,-20.759336,-21.10481,-16.684908,-16.765688,-17.895838,-19.189238,-19.888184,-20.215893,-20.558718,-20.94119,-21.224207,-21.058254,-20.535486,-20.811083,-20.949854,-21.21257,-21.021116,-17.838913,-18.937984,-19.581724,-20.068144,-20.506384,-20.932653,-20.326197,-21.004225,-21.998032,-23.179016,-23.812578
